seqnames	start	end	width	strand	geneID	Chr	ATAC_Start	ATAC_End	Strand	Length	ATAC_factor	ATAC_direction	ATAC_Gd7	ATAC_Time	ATAC_Toll10b	ATAC_Toll9	PRO_Gd7	PRO_Toll10b	PRO_Toll9	PRO_Time	CBP_Gd7	CBP_Toll10b	CBP_Toll9	K27ac_geneID	K27ac_Chr	K27ac_Start	K27ac_End	K27ac_Strand	K27ac_Length	K27ac_factor	K27ac_direction	K27ac_Gd7	K27ac_Toll10b	K27ac_Toll9	enhancerID	enhancerGenotype	insituID	inSituLocation	inSituScore	geneID_unique	enhancer	inSitu	UMAP1	UMAP2	distance1	distance2
chr2L	8841302	8842999	1698	*	Region710	chr2L	8841302	8842999	.	1698	Toll9	Up	-1.35975424216026	-0.216189119260006	-0.90709939260355	3.13193564289665	-1.8863330247206	0.182638761815842	2.44774808468697	0.125413795527457	-0.783282734598636	-0.0178330713113674	1.23642023381038	Region460	chr2L	8840146	8841765	.	1620	Toll9	Up	-2.34345179885585	-0.814933336507009	3.04687461246049	region 555	Toll9	region 7434	procephalic_ectoderm_AISN	4	Region710.5	1	0	18.921703338623	3.6718327999115	18.921703338623	19.2746780348042
chr2L	8841302	8842999	1698	*	Region710	chr2L	8841302	8842999	.	1698	Toll9	Up	-1.35975424216026	-0.216189119260006	-0.90709939260355	3.13193564289665	-1.8863330247206	0.182638761815842	2.44774808468697	0.125413795527457	-0.783282734598636	-0.0178330713113674	1.23642023381038	Region460	chr2L	8840146	8841765	.	1620	Toll9	Up	-2.34345179885585	-0.814933336507009	3.04687461246049	region 555	Toll9	region 7434	procephalic_ectoderm_AISN	4	Region710.5	1	0	18.9134826660156	3.69591856002808	18.9134826660156	19.2712127423272
chr2L	8841302	8842999	1698	*	Region710	chr2L	8841302	8842999	.	1698	Toll9	Up	-1.35975424216026	-0.216189119260006	-0.90709939260355	3.13193564289665	-1.8863330247206	0.182638761815842	2.44774808468697	0.125413795527457	-0.783282734598636	-0.0178330713113674	1.23642023381038	Region460	chr2L	8840146	8841765	.	1620	Toll9	Up	-2.34345179885585	-0.814933336507009	3.04687461246049	region 555	Toll9	region 7434	procephalic_ectoderm_AISN	4	Region710.5	1	0	18.9196949005127	3.69250106811523	18.9196949005127	19.2766547737547
chr2L	8841302	8842999	1698	*	Region710	chr2L	8841302	8842999	.	1698	Toll9	Up	-1.35975424216026	-0.216189119260006	-0.90709939260355	3.13193564289665	-1.8863330247206	0.182638761815842	2.44774808468697	0.125413795527457	-0.783282734598636	-0.0178330713113674	1.23642023381038	Region460	chr2L	8840146	8841765	.	1620	Toll9	Up	-2.34345179885585	-0.814933336507009	3.04687461246049	region 555	Toll9	region 7434	procephalic_ectoderm_AISN	4	Region710.5	1	0	18.9156322479248	3.69078159332275	18.9156322479248	19.2723380031677
chr2L	8841302	8842999	1698	*	Region710	chr2L	8841302	8842999	.	1698	Toll9	Up	-1.35975424216026	-0.216189119260006	-0.90709939260355	3.13193564289665	-1.8863330247206	0.182638761815842	2.44774808468697	0.125413795527457	-0.783282734598636	-0.0178330713113674	1.23642023381038	Region460	chr2L	8840146	8841765	.	1620	Toll9	Up	-2.34345179885585	-0.814933336507009	3.04687461246049	region 555	Toll9	region 7434	procephalic_ectoderm_AISN	4	Region710.5	1	0	18.9193840026855	3.70240950584412	18.9193840026855	19.2782501070517
chr2L	8841302	8842999	1698	*	Region710	chr2L	8841302	8842999	.	1698	Toll9	Up	-1.35975424216026	-0.216189119260006	-0.90709939260355	3.13193564289665	-1.8863330247206	0.182638761815842	2.44774808468697	0.125413795527457	-0.783282734598636	-0.0178330713113674	1.23642023381038	Region460	chr2L	8840146	8841765	.	1620	Toll9	Up	-2.34345179885585	-0.814933336507009	3.04687461246049	region 555	Toll9	region 7434	procephalic_ectoderm_AISN	4	Region710.5	1	0	18.8896656036377	3.71670937538147	18.8896656036377	19.2518413456558
chr2L	8841302	8842999	1698	*	Region710	chr2L	8841302	8842999	.	1698	Toll9	Up	-1.35975424216026	-0.216189119260006	-0.90709939260355	3.13193564289665	-1.8863330247206	0.182638761815842	2.44774808468697	0.125413795527457	-0.783282734598636	-0.0178330713113674	1.23642023381038	Region460	chr2L	8840146	8841765	.	1620	Toll9	Up	-2.34345179885585	-0.814933336507009	3.04687461246049	region 555	Toll9	region 7434	procephalic_ectoderm_AISN	4	Region710.5	1	0	18.9184684753418	3.68443703651428	18.9184684753418	19.2739078997628
chr2L	8841302	8842999	1698	*	Region710	chr2L	8841302	8842999	.	1698	Toll9	Up	-1.35975424216026	-0.216189119260006	-0.90709939260355	3.13193564289665	-1.8863330247206	0.182638761815842	2.44774808468697	0.125413795527457	-0.783282734598636	-0.0178330713113674	1.23642023381038	Region460	chr2L	8840146	8841765	.	1620	Toll9	Up	-2.34345179885585	-0.814933336507009	3.04687461246049	region 555	Toll9	region 7434	procephalic_ectoderm_AISN	4	Region710.5	1	0	18.9141864776611	3.68470811843872	18.9141864776611	19.2697567195289
chr2L	8841302	8842999	1698	*	Region710	chr2L	8841302	8842999	.	1698	Toll9	Up	-1.35975424216026	-0.216189119260006	-0.90709939260355	3.13193564289665	-1.8863330247206	0.182638761815842	2.44774808468697	0.125413795527457	-0.783282734598636	-0.0178330713113674	1.23642023381038	Region460	chr2L	8840146	8841765	.	1620	Toll9	Up	-2.34345179885585	-0.814933336507009	3.04687461246049	region 555	Toll9	region 7435	hindgut_AISN	3	Region710.6	1	0	18.9237403869629	3.68694138526917	18.9237403869629	19.2795613801658
chr2L	8841302	8842999	1698	*	Region710	chr2L	8841302	8842999	.	1698	Toll9	Up	-1.35975424216026	-0.216189119260006	-0.90709939260355	3.13193564289665	-1.8863330247206	0.182638761815842	2.44774808468697	0.125413795527457	-0.783282734598636	-0.0178330713113674	1.23642023381038	Region460	chr2L	8840146	8841765	.	1620	Toll9	Up	-2.34345179885585	-0.814933336507009	3.04687461246049	region 555	Toll9	region 7435	hindgut_AISN	3	Region710.6	1	0	18.9310741424561	3.67366170883179	18.9310741424561	19.2842256400952
chr2L	8841302	8842999	1698	*	Region710	chr2L	8841302	8842999	.	1698	Toll9	Up	-1.35975424216026	-0.216189119260006	-0.90709939260355	3.13193564289665	-1.8863330247206	0.182638761815842	2.44774808468697	0.125413795527457	-0.783282734598636	-0.0178330713113674	1.23642023381038	Region460	chr2L	8840146	8841765	.	1620	Toll9	Up	-2.34345179885585	-0.814933336507009	3.04687461246049	region 555	Toll9	region 7435	hindgut_AISN	3	Region710.6	1	0	18.9148769378662	3.68527579307556	18.9148769378662	19.2705429930153
chr2L	8841302	8842999	1698	*	Region710	chr2L	8841302	8842999	.	1698	Toll9	Up	-1.35975424216026	-0.216189119260006	-0.90709939260355	3.13193564289665	-1.8863330247206	0.182638761815842	2.44774808468697	0.125413795527457	-0.783282734598636	-0.0178330713113674	1.23642023381038	Region460	chr2L	8840146	8841765	.	1620	Toll9	Up	-2.34345179885585	-0.814933336507009	3.04687461246049	region 555	Toll9	region 7435	hindgut_AISN	3	Region710.6	1	0	18.920238494873	3.69096612930298	18.920238494873	19.2768943471332
chr2L	8841302	8842999	1698	*	Region710	chr2L	8841302	8842999	.	1698	Toll9	Up	-1.35975424216026	-0.216189119260006	-0.90709939260355	3.13193564289665	-1.8863330247206	0.182638761815842	2.44774808468697	0.125413795527457	-0.783282734598636	-0.0178330713113674	1.23642023381038	Region460	chr2L	8840146	8841765	.	1620	Toll9	Up	-2.34345179885585	-0.814933336507009	3.04687461246049	region 555	Toll9	region 7435	hindgut_AISN	3	Region710.6	1	0	18.9365882873535	3.66434955596924	18.9365882873535	19.2878675242513
chr2L	8841302	8842999	1698	*	Region710	chr2L	8841302	8842999	.	1698	Toll9	Up	-1.35975424216026	-0.216189119260006	-0.90709939260355	3.13193564289665	-1.8863330247206	0.182638761815842	2.44774808468697	0.125413795527457	-0.783282734598636	-0.0178330713113674	1.23642023381038	Region460	chr2L	8840146	8841765	.	1620	Toll9	Up	-2.34345179885585	-0.814933336507009	3.04687461246049	region 555	Toll9	region 7435	hindgut_AISN	3	Region710.6	1	0	18.9206008911133	3.68404316902161	18.9206008911133	19.2759257145282
chr2L	8841302	8842999	1698	*	Region710	chr2L	8841302	8842999	.	1698	Toll9	Up	-1.35975424216026	-0.216189119260006	-0.90709939260355	3.13193564289665	-1.8863330247206	0.182638761815842	2.44774808468697	0.125413795527457	-0.783282734598636	-0.0178330713113674	1.23642023381038	Region460	chr2L	8840146	8841765	.	1620	Toll9	Up	-2.34345179885585	-0.814933336507009	3.04687461246049	region 555	Toll9	region 7435	hindgut_AISN	3	Region710.6	1	0	18.8908100128174	3.70755505561829	18.8908100128174	19.2511991166993
chr2L	8841302	8842999	1698	*	Region710	chr2L	8841302	8842999	.	1698	Toll9	Up	-1.35975424216026	-0.216189119260006	-0.90709939260355	3.13193564289665	-1.8863330247206	0.182638761815842	2.44774808468697	0.125413795527457	-0.783282734598636	-0.0178330713113674	1.23642023381038	Region460	chr2L	8840146	8841765	.	1620	Toll9	Up	-2.34345179885585	-0.814933336507009	3.04687461246049	region 555	Toll9	region 7435	hindgut_AISN	3	Region710.6	1	0	18.9208564758301	3.71219539642334	18.9208564758301	19.2815768141557
chr2L	8841302	8842999	1698	*	Region710	chr2L	8841302	8842999	.	1698	Toll9	Up	-1.35975424216026	-0.216189119260006	-0.90709939260355	3.13193564289665	-1.8863330247206	0.182638761815842	2.44774808468697	0.125413795527457	-0.783282734598636	-0.0178330713113674	1.23642023381038	Region460	chr2L	8840146	8841765	.	1620	Toll9	Up	-2.34345179885585	-0.814933336507009	3.04687461246049	region 555	Toll9	region 7435	hindgut_AISN	3	Region710.6	1	0	18.921703338623	3.6718327999115	18.921703338623	19.2746780348042
chr2L	8841302	8842999	1698	*	Region710	chr2L	8841302	8842999	.	1698	Toll9	Up	-1.35975424216026	-0.216189119260006	-0.90709939260355	3.13193564289665	-1.8863330247206	0.182638761815842	2.44774808468697	0.125413795527457	-0.783282734598636	-0.0178330713113674	1.23642023381038	Region460	chr2L	8840146	8841765	.	1620	Toll9	Up	-2.34345179885585	-0.814933336507009	3.04687461246049	region 555	Toll9	region 7435	hindgut_AISN	3	Region710.6	1	0	18.9134826660156	3.69591856002808	18.9134826660156	19.2712127423272
chr2L	8841302	8842999	1698	*	Region710	chr2L	8841302	8842999	.	1698	Toll9	Up	-1.35975424216026	-0.216189119260006	-0.90709939260355	3.13193564289665	-1.8863330247206	0.182638761815842	2.44774808468697	0.125413795527457	-0.783282734598636	-0.0178330713113674	1.23642023381038	Region460	chr2L	8840146	8841765	.	1620	Toll9	Up	-2.34345179885585	-0.814933336507009	3.04687461246049	region 555	Toll9	region 7435	hindgut_AISN	3	Region710.6	1	0	18.9196949005127	3.69250106811523	18.9196949005127	19.2766547737547
chr2L	8841302	8842999	1698	*	Region710	chr2L	8841302	8842999	.	1698	Toll9	Up	-1.35975424216026	-0.216189119260006	-0.90709939260355	3.13193564289665	-1.8863330247206	0.182638761815842	2.44774808468697	0.125413795527457	-0.783282734598636	-0.0178330713113674	1.23642023381038	Region460	chr2L	8840146	8841765	.	1620	Toll9	Up	-2.34345179885585	-0.814933336507009	3.04687461246049	region 555	Toll9	region 7435	hindgut_AISN	3	Region710.6	1	0	18.9156322479248	3.69078159332275	18.9156322479248	19.2723380031677
chr2L	8841302	8842999	1698	*	Region710	chr2L	8841302	8842999	.	1698	Toll9	Up	-1.35975424216026	-0.216189119260006	-0.90709939260355	3.13193564289665	-1.8863330247206	0.182638761815842	2.44774808468697	0.125413795527457	-0.783282734598636	-0.0178330713113674	1.23642023381038	Region460	chr2L	8840146	8841765	.	1620	Toll9	Up	-2.34345179885585	-0.814933336507009	3.04687461246049	region 555	Toll9	region 7435	hindgut_AISN	3	Region710.6	1	0	18.9193840026855	3.70240950584412	18.9193840026855	19.2782501070517
chr2L	8841302	8842999	1698	*	Region710	chr2L	8841302	8842999	.	1698	Toll9	Up	-1.35975424216026	-0.216189119260006	-0.90709939260355	3.13193564289665	-1.8863330247206	0.182638761815842	2.44774808468697	0.125413795527457	-0.783282734598636	-0.0178330713113674	1.23642023381038	Region460	chr2L	8840146	8841765	.	1620	Toll9	Up	-2.34345179885585	-0.814933336507009	3.04687461246049	region 555	Toll9	region 7435	hindgut_AISN	3	Region710.6	1	0	18.8896656036377	3.71670937538147	18.8896656036377	19.2518413456558
chr2L	8841302	8842999	1698	*	Region710	chr2L	8841302	8842999	.	1698	Toll9	Up	-1.35975424216026	-0.216189119260006	-0.90709939260355	3.13193564289665	-1.8863330247206	0.182638761815842	2.44774808468697	0.125413795527457	-0.783282734598636	-0.0178330713113674	1.23642023381038	Region460	chr2L	8840146	8841765	.	1620	Toll9	Up	-2.34345179885585	-0.814933336507009	3.04687461246049	region 555	Toll9	region 7435	hindgut_AISN	3	Region710.6	1	0	18.9184684753418	3.68443703651428	18.9184684753418	19.2739078997628
chr2L	8841302	8842999	1698	*	Region710	chr2L	8841302	8842999	.	1698	Toll9	Up	-1.35975424216026	-0.216189119260006	-0.90709939260355	3.13193564289665	-1.8863330247206	0.182638761815842	2.44774808468697	0.125413795527457	-0.783282734598636	-0.0178330713113674	1.23642023381038	Region460	chr2L	8840146	8841765	.	1620	Toll9	Up	-2.34345179885585	-0.814933336507009	3.04687461246049	region 555	Toll9	region 7435	hindgut_AISN	3	Region710.6	1	0	18.9141864776611	3.68470811843872	18.9141864776611	19.2697567195289
chr2L	8841302	8842999	1698	*	Region710	chr2L	8841302	8842999	.	1698	Toll9	Up	-1.35975424216026	-0.216189119260006	-0.90709939260355	3.13193564289665	-1.8863330247206	0.182638761815842	2.44774808468697	0.125413795527457	-0.783282734598636	-0.0178330713113674	1.23642023381038	Region460	chr2L	8840146	8841765	.	1620	Toll9	Up	-2.34345179885585	-0.814933336507009	3.04687461246049	region 555	Toll9	region 7436	ventral_ectoderm_AISN	3	Region710.7	1	1	18.9237403869629	3.68694138526917	18.9237403869629	19.2795613801658
chr2L	8841302	8842999	1698	*	Region710	chr2L	8841302	8842999	.	1698	Toll9	Up	-1.35975424216026	-0.216189119260006	-0.90709939260355	3.13193564289665	-1.8863330247206	0.182638761815842	2.44774808468697	0.125413795527457	-0.783282734598636	-0.0178330713113674	1.23642023381038	Region460	chr2L	8840146	8841765	.	1620	Toll9	Up	-2.34345179885585	-0.814933336507009	3.04687461246049	region 555	Toll9	region 7436	ventral_ectoderm_AISN	3	Region710.7	1	1	18.9310741424561	3.67366170883179	18.9310741424561	19.2842256400952
chr2L	8841302	8842999	1698	*	Region710	chr2L	8841302	8842999	.	1698	Toll9	Up	-1.35975424216026	-0.216189119260006	-0.90709939260355	3.13193564289665	-1.8863330247206	0.182638761815842	2.44774808468697	0.125413795527457	-0.783282734598636	-0.0178330713113674	1.23642023381038	Region460	chr2L	8840146	8841765	.	1620	Toll9	Up	-2.34345179885585	-0.814933336507009	3.04687461246049	region 555	Toll9	region 7436	ventral_ectoderm_AISN	3	Region710.7	1	1	18.9148769378662	3.68527579307556	18.9148769378662	19.2705429930153
chr2L	8841302	8842999	1698	*	Region710	chr2L	8841302	8842999	.	1698	Toll9	Up	-1.35975424216026	-0.216189119260006	-0.90709939260355	3.13193564289665	-1.8863330247206	0.182638761815842	2.44774808468697	0.125413795527457	-0.783282734598636	-0.0178330713113674	1.23642023381038	Region460	chr2L	8840146	8841765	.	1620	Toll9	Up	-2.34345179885585	-0.814933336507009	3.04687461246049	region 555	Toll9	region 7436	ventral_ectoderm_AISN	3	Region710.7	1	1	18.920238494873	3.69096612930298	18.920238494873	19.2768943471332
chr2L	8841302	8842999	1698	*	Region710	chr2L	8841302	8842999	.	1698	Toll9	Up	-1.35975424216026	-0.216189119260006	-0.90709939260355	3.13193564289665	-1.8863330247206	0.182638761815842	2.44774808468697	0.125413795527457	-0.783282734598636	-0.0178330713113674	1.23642023381038	Region460	chr2L	8840146	8841765	.	1620	Toll9	Up	-2.34345179885585	-0.814933336507009	3.04687461246049	region 555	Toll9	region 7436	ventral_ectoderm_AISN	3	Region710.7	1	1	18.9365882873535	3.66434955596924	18.9365882873535	19.2878675242513
chr2L	8841302	8842999	1698	*	Region710	chr2L	8841302	8842999	.	1698	Toll9	Up	-1.35975424216026	-0.216189119260006	-0.90709939260355	3.13193564289665	-1.8863330247206	0.182638761815842	2.44774808468697	0.125413795527457	-0.783282734598636	-0.0178330713113674	1.23642023381038	Region460	chr2L	8840146	8841765	.	1620	Toll9	Up	-2.34345179885585	-0.814933336507009	3.04687461246049	region 555	Toll9	region 7436	ventral_ectoderm_AISN	3	Region710.7	1	1	18.9206008911133	3.68404316902161	18.9206008911133	19.2759257145282
chr2L	8841302	8842999	1698	*	Region710	chr2L	8841302	8842999	.	1698	Toll9	Up	-1.35975424216026	-0.216189119260006	-0.90709939260355	3.13193564289665	-1.8863330247206	0.182638761815842	2.44774808468697	0.125413795527457	-0.783282734598636	-0.0178330713113674	1.23642023381038	Region460	chr2L	8840146	8841765	.	1620	Toll9	Up	-2.34345179885585	-0.814933336507009	3.04687461246049	region 555	Toll9	region 7436	ventral_ectoderm_AISN	3	Region710.7	1	1	18.8908100128174	3.70755505561829	18.8908100128174	19.2511991166993
chr2L	8841302	8842999	1698	*	Region710	chr2L	8841302	8842999	.	1698	Toll9	Up	-1.35975424216026	-0.216189119260006	-0.90709939260355	3.13193564289665	-1.8863330247206	0.182638761815842	2.44774808468697	0.125413795527457	-0.783282734598636	-0.0178330713113674	1.23642023381038	Region460	chr2L	8840146	8841765	.	1620	Toll9	Up	-2.34345179885585	-0.814933336507009	3.04687461246049	region 555	Toll9	region 7436	ventral_ectoderm_AISN	3	Region710.7	1	1	18.9208564758301	3.71219539642334	18.9208564758301	19.2815768141557
chr2L	8841302	8842999	1698	*	Region710	chr2L	8841302	8842999	.	1698	Toll9	Up	-1.35975424216026	-0.216189119260006	-0.90709939260355	3.13193564289665	-1.8863330247206	0.182638761815842	2.44774808468697	0.125413795527457	-0.783282734598636	-0.0178330713113674	1.23642023381038	Region460	chr2L	8840146	8841765	.	1620	Toll9	Up	-2.34345179885585	-0.814933336507009	3.04687461246049	region 555	Toll9	region 7436	ventral_ectoderm_AISN	3	Region710.7	1	1	18.921703338623	3.6718327999115	18.921703338623	19.2746780348042
chr2L	8841302	8842999	1698	*	Region710	chr2L	8841302	8842999	.	1698	Toll9	Up	-1.35975424216026	-0.216189119260006	-0.90709939260355	3.13193564289665	-1.8863330247206	0.182638761815842	2.44774808468697	0.125413795527457	-0.783282734598636	-0.0178330713113674	1.23642023381038	Region460	chr2L	8840146	8841765	.	1620	Toll9	Up	-2.34345179885585	-0.814933336507009	3.04687461246049	region 555	Toll9	region 7436	ventral_ectoderm_AISN	3	Region710.7	1	1	18.9134826660156	3.69591856002808	18.9134826660156	19.2712127423272
chr2L	8841302	8842999	1698	*	Region710	chr2L	8841302	8842999	.	1698	Toll9	Up	-1.35975424216026	-0.216189119260006	-0.90709939260355	3.13193564289665	-1.8863330247206	0.182638761815842	2.44774808468697	0.125413795527457	-0.783282734598636	-0.0178330713113674	1.23642023381038	Region460	chr2L	8840146	8841765	.	1620	Toll9	Up	-2.34345179885585	-0.814933336507009	3.04687461246049	region 555	Toll9	region 7436	ventral_ectoderm_AISN	3	Region710.7	1	1	18.9196949005127	3.69250106811523	18.9196949005127	19.2766547737547
chr2L	8841302	8842999	1698	*	Region710	chr2L	8841302	8842999	.	1698	Toll9	Up	-1.35975424216026	-0.216189119260006	-0.90709939260355	3.13193564289665	-1.8863330247206	0.182638761815842	2.44774808468697	0.125413795527457	-0.783282734598636	-0.0178330713113674	1.23642023381038	Region460	chr2L	8840146	8841765	.	1620	Toll9	Up	-2.34345179885585	-0.814933336507009	3.04687461246049	region 555	Toll9	region 7436	ventral_ectoderm_AISN	3	Region710.7	1	1	18.9156322479248	3.69078159332275	18.9156322479248	19.2723380031677
chr2L	8841302	8842999	1698	*	Region710	chr2L	8841302	8842999	.	1698	Toll9	Up	-1.35975424216026	-0.216189119260006	-0.90709939260355	3.13193564289665	-1.8863330247206	0.182638761815842	2.44774808468697	0.125413795527457	-0.783282734598636	-0.0178330713113674	1.23642023381038	Region460	chr2L	8840146	8841765	.	1620	Toll9	Up	-2.34345179885585	-0.814933336507009	3.04687461246049	region 555	Toll9	region 7436	ventral_ectoderm_AISN	3	Region710.7	1	1	18.9193840026855	3.70240950584412	18.9193840026855	19.2782501070517
chr2L	8841302	8842999	1698	*	Region710	chr2L	8841302	8842999	.	1698	Toll9	Up	-1.35975424216026	-0.216189119260006	-0.90709939260355	3.13193564289665	-1.8863330247206	0.182638761815842	2.44774808468697	0.125413795527457	-0.783282734598636	-0.0178330713113674	1.23642023381038	Region460	chr2L	8840146	8841765	.	1620	Toll9	Up	-2.34345179885585	-0.814933336507009	3.04687461246049	region 555	Toll9	region 7436	ventral_ectoderm_AISN	3	Region710.7	1	1	18.8896656036377	3.71670937538147	18.8896656036377	19.2518413456558
chr2L	8841302	8842999	1698	*	Region710	chr2L	8841302	8842999	.	1698	Toll9	Up	-1.35975424216026	-0.216189119260006	-0.90709939260355	3.13193564289665	-1.8863330247206	0.182638761815842	2.44774808468697	0.125413795527457	-0.783282734598636	-0.0178330713113674	1.23642023381038	Region460	chr2L	8840146	8841765	.	1620	Toll9	Up	-2.34345179885585	-0.814933336507009	3.04687461246049	region 555	Toll9	region 7436	ventral_ectoderm_AISN	3	Region710.7	1	1	18.9184684753418	3.68443703651428	18.9184684753418	19.2739078997628
chr2L	8841302	8842999	1698	*	Region710	chr2L	8841302	8842999	.	1698	Toll9	Up	-1.35975424216026	-0.216189119260006	-0.90709939260355	3.13193564289665	-1.8863330247206	0.182638761815842	2.44774808468697	0.125413795527457	-0.783282734598636	-0.0178330713113674	1.23642023381038	Region460	chr2L	8840146	8841765	.	1620	Toll9	Up	-2.34345179885585	-0.814933336507009	3.04687461246049	region 555	Toll9	region 7436	ventral_ectoderm_AISN	3	Region710.7	1	1	18.9141864776611	3.68470811843872	18.9141864776611	19.2697567195289
chr2L	8841302	8842999	1698	*	Region710	chr2L	8841302	8842999	.	1698	Toll9	Up	-1.35975424216026	-0.216189119260006	-0.90709939260355	3.13193564289665	-1.8863330247206	0.182638761815842	2.44774808468697	0.125413795527457	-0.783282734598636	-0.0178330713113674	1.23642023381038	Region460	chr2L	8840146	8841765	.	1620	Toll9	Up	-2.34345179885585	-0.814933336507009	3.04687461246049	region 556	Toll9	region 7429	middle	3	Region710.8	1	0	18.9237403869629	3.68694138526917	18.9237403869629	19.2795613801658
chr2L	8841302	8842999	1698	*	Region710	chr2L	8841302	8842999	.	1698	Toll9	Up	-1.35975424216026	-0.216189119260006	-0.90709939260355	3.13193564289665	-1.8863330247206	0.182638761815842	2.44774808468697	0.125413795527457	-0.783282734598636	-0.0178330713113674	1.23642023381038	Region460	chr2L	8840146	8841765	.	1620	Toll9	Up	-2.34345179885585	-0.814933336507009	3.04687461246049	region 556	Toll9	region 7429	middle	3	Region710.8	1	0	18.9310741424561	3.67366170883179	18.9310741424561	19.2842256400952
chr2L	8841302	8842999	1698	*	Region710	chr2L	8841302	8842999	.	1698	Toll9	Up	-1.35975424216026	-0.216189119260006	-0.90709939260355	3.13193564289665	-1.8863330247206	0.182638761815842	2.44774808468697	0.125413795527457	-0.783282734598636	-0.0178330713113674	1.23642023381038	Region460	chr2L	8840146	8841765	.	1620	Toll9	Up	-2.34345179885585	-0.814933336507009	3.04687461246049	region 556	Toll9	region 7429	middle	3	Region710.8	1	0	18.9148769378662	3.68527579307556	18.9148769378662	19.2705429930153
chr2L	8841302	8842999	1698	*	Region710	chr2L	8841302	8842999	.	1698	Toll9	Up	-1.35975424216026	-0.216189119260006	-0.90709939260355	3.13193564289665	-1.8863330247206	0.182638761815842	2.44774808468697	0.125413795527457	-0.783282734598636	-0.0178330713113674	1.23642023381038	Region460	chr2L	8840146	8841765	.	1620	Toll9	Up	-2.34345179885585	-0.814933336507009	3.04687461246049	region 556	Toll9	region 7429	middle	3	Region710.8	1	0	18.920238494873	3.69096612930298	18.920238494873	19.2768943471332
chr2L	8841302	8842999	1698	*	Region710	chr2L	8841302	8842999	.	1698	Toll9	Up	-1.35975424216026	-0.216189119260006	-0.90709939260355	3.13193564289665	-1.8863330247206	0.182638761815842	2.44774808468697	0.125413795527457	-0.783282734598636	-0.0178330713113674	1.23642023381038	Region460	chr2L	8840146	8841765	.	1620	Toll9	Up	-2.34345179885585	-0.814933336507009	3.04687461246049	region 556	Toll9	region 7429	middle	3	Region710.8	1	0	18.9365882873535	3.66434955596924	18.9365882873535	19.2878675242513
chr2L	8841302	8842999	1698	*	Region710	chr2L	8841302	8842999	.	1698	Toll9	Up	-1.35975424216026	-0.216189119260006	-0.90709939260355	3.13193564289665	-1.8863330247206	0.182638761815842	2.44774808468697	0.125413795527457	-0.783282734598636	-0.0178330713113674	1.23642023381038	Region460	chr2L	8840146	8841765	.	1620	Toll9	Up	-2.34345179885585	-0.814933336507009	3.04687461246049	region 556	Toll9	region 7429	middle	3	Region710.8	1	0	18.9206008911133	3.68404316902161	18.9206008911133	19.2759257145282
chr2L	8841302	8842999	1698	*	Region710	chr2L	8841302	8842999	.	1698	Toll9	Up	-1.35975424216026	-0.216189119260006	-0.90709939260355	3.13193564289665	-1.8863330247206	0.182638761815842	2.44774808468697	0.125413795527457	-0.783282734598636	-0.0178330713113674	1.23642023381038	Region460	chr2L	8840146	8841765	.	1620	Toll9	Up	-2.34345179885585	-0.814933336507009	3.04687461246049	region 556	Toll9	region 7429	middle	3	Region710.8	1	0	18.8908100128174	3.70755505561829	18.8908100128174	19.2511991166993
chr2L	8841302	8842999	1698	*	Region710	chr2L	8841302	8842999	.	1698	Toll9	Up	-1.35975424216026	-0.216189119260006	-0.90709939260355	3.13193564289665	-1.8863330247206	0.182638761815842	2.44774808468697	0.125413795527457	-0.783282734598636	-0.0178330713113674	1.23642023381038	Region460	chr2L	8840146	8841765	.	1620	Toll9	Up	-2.34345179885585	-0.814933336507009	3.04687461246049	region 556	Toll9	region 7429	middle	3	Region710.8	1	0	18.9208564758301	3.71219539642334	18.9208564758301	19.2815768141557
chr2L	8841302	8842999	1698	*	Region710	chr2L	8841302	8842999	.	1698	Toll9	Up	-1.35975424216026	-0.216189119260006	-0.90709939260355	3.13193564289665	-1.8863330247206	0.182638761815842	2.44774808468697	0.125413795527457	-0.783282734598636	-0.0178330713113674	1.23642023381038	Region460	chr2L	8840146	8841765	.	1620	Toll9	Up	-2.34345179885585	-0.814933336507009	3.04687461246049	region 556	Toll9	region 7429	middle	3	Region710.8	1	0	18.921703338623	3.6718327999115	18.921703338623	19.2746780348042
chr2L	8841302	8842999	1698	*	Region710	chr2L	8841302	8842999	.	1698	Toll9	Up	-1.35975424216026	-0.216189119260006	-0.90709939260355	3.13193564289665	-1.8863330247206	0.182638761815842	2.44774808468697	0.125413795527457	-0.783282734598636	-0.0178330713113674	1.23642023381038	Region460	chr2L	8840146	8841765	.	1620	Toll9	Up	-2.34345179885585	-0.814933336507009	3.04687461246049	region 556	Toll9	region 7429	middle	3	Region710.8	1	0	18.9134826660156	3.69591856002808	18.9134826660156	19.2712127423272
chr2L	8841302	8842999	1698	*	Region710	chr2L	8841302	8842999	.	1698	Toll9	Up	-1.35975424216026	-0.216189119260006	-0.90709939260355	3.13193564289665	-1.8863330247206	0.182638761815842	2.44774808468697	0.125413795527457	-0.783282734598636	-0.0178330713113674	1.23642023381038	Region460	chr2L	8840146	8841765	.	1620	Toll9	Up	-2.34345179885585	-0.814933336507009	3.04687461246049	region 556	Toll9	region 7429	middle	3	Region710.8	1	0	18.9196949005127	3.69250106811523	18.9196949005127	19.2766547737547
