Enhancer_row	Enhancer_ID	Enhancer_Chr	Enhancer_Start	Enhancer_End	Enhancer_Factor	Enhancer_Direction	enhancerID	insituID	Enhancer_Gd7	Enhancer_Toll10b	Enhancer_Toll9	Enhancer_Time	Background	Gene_row	Gene_geneID	Gene_Chr	Gene_Start	Gene_End	Gene_Strand	Gene_Direction	Gene_Factor	Gene_Gd7	Gene_Toll10b	Gene_Toll9	Gene_Time	EnhancerDistance	PROseq_Classification	ATACseq_Classification	pair_score	name	geneFunc	score	geneName	geneFuncFullText
1382	Region2533	chr2R	15352178	15352926	Time	Up	None	region 884	0.390481637066373	-1.61936449196881	0.791605110402867	2.56427068073747	Yes	3871	FBgn0034013	chr2R	15357028	15367152	+	Up	Time	0.0948473087586569	-0.83915997827408	1.0153900248123	1.60978961503559	4101	Time Up	Time Up	4.17406029577306	Q95TU8	Netrin receptor unc-5	1000	unc-5	<ul><li>Receptor for netrin required for motor axon guidance. Mediates both short- and long-range axon motor repulsion in the developing nervous system upon ligand binding. Also involved in glial migration. While short-range repulsion requires both fra and unc-5, long-range repulsion only requires unc-5.</ul>
1383	Region2533	chr2R	15352178	15352926	Time	Up	None	region 884	0.359653952927165	-0.529379653264283	-0.402331548461529	2.56427068073747	No	3871	FBgn0034013	chr2R	15357028	15367152	+	Up	Time	0.0948473087586569	-0.83915997827408	1.0153900248123	1.60978961503559	4101	Time Up	Time Up	4.17406029577306	Q95TU8	Netrin receptor unc-5	1000	unc-5	<ul><li>Receptor for netrin required for motor axon guidance. Mediates both short- and long-range axon motor repulsion in the developing nervous system upon ligand binding. Also involved in glial migration. While short-range repulsion requires both fra and unc-5, long-range repulsion only requires unc-5.</ul>
1469	Region2607	chr2R	16154053	16155042	Time	Up	region 376	None	-7.18714624137252	2.49075957283131	4.89549279260047	2.51105956563236	No	3930	FBgn0029175	chr2R	16146385	16148657	-	Up	Time	-0.489410669173145	0.410754030540959	0.105567374969859	0.658399121133094	5395	Time Up	Time Up	3.16945868676545	Q9Y169	Exostosin-2	1000	sotv	<ul><li>Glycosyltransferase required for the biosynthesis of heparan-sulfate and responsible for the alternating addition of beta-1-4-linked glucuronic acid (GlcA) and alpha-1-4-linked N-acetylglucosamine (GlcNAc) units to nascent heparan sulfate chains. Plays a central role in diffusion of morphogens hedgehog (hh), wingless (wg) and Decapentaplegic (dpp) via its role in heparan sulfate proteoglycans (HSPGs) biosynthesis, HSPGs being required for movement of Hh, Dpp and wg morphogens.</ul>
1470	Region2607	chr2R	16154053	16155042	Time	Up	region 376	None	-6.64825005258939	3.61030365736701	3.14979814808542	2.51105956563236	No	3930	FBgn0029175	chr2R	16146385	16148657	-	Up	Time	-0.489410669173145	0.410754030540959	0.105567374969859	0.658399121133094	5395	Time Up	Time Up	3.16945868676545	Q9Y169	Exostosin-2	1000	sotv	<ul><li>Glycosyltransferase required for the biosynthesis of heparan-sulfate and responsible for the alternating addition of beta-1-4-linked glucuronic acid (GlcA) and alpha-1-4-linked N-acetylglucosamine (GlcNAc) units to nascent heparan sulfate chains. Plays a central role in diffusion of morphogens hedgehog (hh), wingless (wg) and Decapentaplegic (dpp) via its role in heparan sulfate proteoglycans (HSPGs) biosynthesis, HSPGs being required for movement of Hh, Dpp and wg morphogens.</ul>
1484	Region2631	chr2R	16499703	16500302	Toll9	Up	None	None	-2.46985913192459	-1.1263972885111	3.55615225222367	0.17098064427013	Yes	3959	FBgn0011260	chr2R	16503548	16532397	+	Up	Toll9	-0.600218305950294	-0.208639695523305	1.10099823944463	1.09164856098236	3245	Toll9 Up	Toll9 Up	4.6571504916683	Q24323	Semaphorin-2A	1000	Sema2a	<ul><li>Plays a role in growth cones guidance. Required for both proper adult behavior and survival. Can function in vivo as a selective target-derived signal that inhibits the formation of specific synaptic terminal arbors.</ul>
1563	Region2723	chr2R	17803894	17804883	Toll10b	Down	None	region 1051	4.94951588504105	-7.46867069174944	3.25900757768304	-1.50166770177911	No	4063	FBgn0259211	chr2R	17808411	17840871	+	Down	Toll10b	1.83412118542862	-2.77322206982097	1.28707864893478	-1.0955843744415	3527	Toll10b Down	Toll10b Down	-10.2418927615704	P13002	Protein grainyhead	1000	grh	<ul><li>Binds a CNS-specific regulatory element of the Dopa decarboxylase (Ddc) gene. Also interacts with sequences adjacent to other transcription units, including Ultrabithorax (Ubx) and engrailed (en). Activity in vivo may be required only at high levels transiently to activate the expression of Ddc in the CNS.</ul>
1564	Region2723	chr2R	17803894	17804883	Toll10b	Down	None	region 1052	4.94951588504105	-7.46867069174944	3.25900757768304	-1.50166770177911	No	4063	FBgn0259211	chr2R	17808411	17840871	+	Down	Toll10b	1.83412118542862	-2.77322206982097	1.28707864893478	-1.0955843744415	3527	Toll10b Down	Toll10b Down	-10.2418927615704	P13002	Protein grainyhead	1000	grh	<ul><li>Binds a CNS-specific regulatory element of the Dopa decarboxylase (Ddc) gene. Also interacts with sequences adjacent to other transcription units, including Ultrabithorax (Ubx) and engrailed (en). Activity in vivo may be required only at high levels transiently to activate the expression of Ddc in the CNS.</ul>
1565	Region2723	chr2R	17803894	17804883	Toll10b	Down	None	region 1051	3.36471318060612	-6.21920872638397	3.30085938299408	-1.50166770177911	No	4063	FBgn0259211	chr2R	17808411	17840871	+	Down	Toll10b	1.83412118542862	-2.77322206982097	1.28707864893478	-1.0955843744415	3527	Toll10b Down	Toll10b Down	-8.99243079620494	P13002	Protein grainyhead	1000	grh	<ul><li>Binds a CNS-specific regulatory element of the Dopa decarboxylase (Ddc) gene. Also interacts with sequences adjacent to other transcription units, including Ultrabithorax (Ubx) and engrailed (en). Activity in vivo may be required only at high levels transiently to activate the expression of Ddc in the CNS.</ul>
1566	Region2723	chr2R	17803894	17804883	Toll10b	Down	None	region 1052	3.36471318060612	-6.21920872638397	3.30085938299408	-1.50166770177911	No	4063	FBgn0259211	chr2R	17808411	17840871	+	Down	Toll10b	1.83412118542862	-2.77322206982097	1.28707864893478	-1.0955843744415	3527	Toll10b Down	Toll10b Down	-8.99243079620494	P13002	Protein grainyhead	1000	grh	<ul><li>Binds a CNS-specific regulatory element of the Dopa decarboxylase (Ddc) gene. Also interacts with sequences adjacent to other transcription units, including Ultrabithorax (Ubx) and engrailed (en). Activity in vivo may be required only at high levels transiently to activate the expression of Ddc in the CNS.</ul>
1592	Region2763	chr2R	18306743	18307589	Toll9	Up	None	None	-4.21377108886464	-0.349617064228799	5.33493886141805	1.2486614611591	No	4095	FBgn0034327	chr2R	18303596	18303952	-	Up	Toll9	-1.60894583839546	0.210953589909514	1.90092719163842	0.657532636832601	2790	Toll9 Up	Toll9 Up	7.23586605305647	Q9V8F3	Protein GSKIP homolog	1000		<ul><li></ul>
1743	Region3039	chr2R	21707458	21708092	Time	Down	None	None	0.128542033960289	0.316620625149993	-0.973823405304879	-1.07881507931891	Yes	4311	FBgn0004362	chr2R	21715468	21715877	+	Down	Time	0.0324627981944258	0.109313447375554	-0.193235279454957	-0.246205861254095	7375	Time Down	Time Down	-1.325020940573	Q05783	High mobility group protein D	1000	HmgD	<ul><li>Binds preferentially single-stranded DNA and unwinds double-stranded DNA. Prefers sites containing the sequence 5'-ttg-3'. Facilitates DNA bending. Associated with early embryonic chromatin in the absence of histone H1.</ul>
1744	Region3039	chr2R	21707458	21708092	Time	Down	None	None	-1.00157017660228	1.37437868568443	-1.13095332230563	-1.07881507931891	No	4311	FBgn0004362	chr2R	21715468	21715877	+	Down	Time	0.0324627981944258	0.109313447375554	-0.193235279454957	-0.246205861254095	7375	Time Down	Time Down	-1.325020940573	Q05783	High mobility group protein D	1000	HmgD	<ul><li>Binds preferentially single-stranded DNA and unwinds double-stranded DNA. Prefers sites containing the sequence 5'-ttg-3'. Facilitates DNA bending. Associated with early embryonic chromatin in the absence of histone H1.</ul>
1903	Region3238	chr2R	24580311	24581458	Toll10b	Down	None	None	1.58299219290835	-10.5249693451804	9.29203365114255	1.11321432971204	No	4525	FBgn0035028	chr2R	24574990	24577461	+	Down	Toll10b	0.308020473655364	-0.737152374683184	0.586301495344744	-0.506595320017597	2849	Toll10b Down	Toll10b Down	-11.2621217198636	Q9W145	Steroidogenic acute regulatory protein-like	1000	Start1	<ul><li>May bind to and transport cholesterol and may play a role in ecdysteroid biosynthesis.</ul>
1930	Region3305	chr3L	40052	40733	Toll10b	Down	region 117	None	6.23627906587945	-6.91817729243522	1.71684741036662	0.873051752401282	No	1768	FBgn0052475	chr3L	24193	26075	+	Down	Toll10b	5.57997984334054	-7.88646675417272	3.16487802783886	0.413439423919758	13976	Toll10b Down	Toll10b Down	-14.8046440466079	Q9W0V7	Probable G-protein coupled receptor Mth-like 8	1000	mthl8	<ul><li></ul>
2054	Region3542	chr3L	2879482	2880852	Toll9	Up	None	None	-0.803679504943149	0.07172657602498	0.758250829332149	-1.15911977469611	Yes	1967	FBgn0263392	chr3L	2788553	2871710	-	Up	Toll9	-2.37247589517975	0.540454924293852	2.49018238672494	2.03032416099649	7771	Toll9 Up	Toll9 Up	3.24843321605709	M9NEY8	DNA N6-methyl adenine demethylase	1000	Tet	<ul><li>Dioxygenase that specifically demethylates DNA methylated on the 6th position of adenine (N(6)-methyladenosine) DNA. N(6)-methyladenosine (m6A) DNA is present at a relatively high level at the very earliest embryonic stages but at low levels at the late embryonic stages and may act as a regulator of gene expression. Promotes differentiation of early germ cells in ovary.</ul>
2055	Region3543	chr3L	2881200	2882832	Toll9	Up	None	None	-2.77591581666379	-0.842941140883309	3.63635618820051	0.0715752193417159	Yes	1967	FBgn0263392	chr3L	2788553	2871710	-	Up	Toll9	-2.37247589517975	0.540454924293852	2.49018238672494	2.03032416099649	9489	Toll9 Up	Toll9 Up	6.12653857492545	M9NEY8	DNA N6-methyl adenine demethylase	1000	Tet	<ul><li>Dioxygenase that specifically demethylates DNA methylated on the 6th position of adenine (N(6)-methyladenosine) DNA. N(6)-methyladenosine (m6A) DNA is present at a relatively high level at the very earliest embryonic stages but at low levels at the late embryonic stages and may act as a regulator of gene expression. Promotes differentiation of early germ cells in ovary.</ul>
2056	Region3543	chr3L	2881200	2882832	Toll9	Up	None	None	-1.01629247963327	-0.759114409730444	1.94059465871764	0.0715752193417159	Yes	1967	FBgn0263392	chr3L	2788553	2871710	-	Up	Toll9	-2.37247589517975	0.540454924293852	2.49018238672494	2.03032416099649	9489	Toll9 Up	Toll9 Up	4.43077704544258	M9NEY8	DNA N6-methyl adenine demethylase	1000	Tet	<ul><li>Dioxygenase that specifically demethylates DNA methylated on the 6th position of adenine (N(6)-methyladenosine) DNA. N(6)-methyladenosine (m6A) DNA is present at a relatively high level at the very earliest embryonic stages but at low levels at the late embryonic stages and may act as a regulator of gene expression. Promotes differentiation of early germ cells in ovary.</ul>
2057	Region3543	chr3L	2881200	2882832	Toll9	Up	None	None	-2.65144603311649	-2.45965537222145	5.33557516475777	0.0715752193417159	No	1967	FBgn0263392	chr3L	2788553	2871710	-	Up	Toll9	-2.37247589517975	0.540454924293852	2.49018238672494	2.03032416099649	9489	Toll9 Up	Toll9 Up	7.82575755148271	M9NEY8	DNA N6-methyl adenine demethylase	1000	Tet	<ul><li>Dioxygenase that specifically demethylates DNA methylated on the 6th position of adenine (N(6)-methyladenosine) DNA. N(6)-methyladenosine (m6A) DNA is present at a relatively high level at the very earliest embryonic stages but at low levels at the late embryonic stages and may act as a regulator of gene expression. Promotes differentiation of early germ cells in ovary.</ul>
2090	Region3588	chr3L	3408680	3409437	Toll10b	Up	None	None	0.276596202555192	4.27391197036238	-5.32866743805033	1.42013228755644	No	2017	FBgn0014388	chr3L	3402959	3404725	-	Up	Toll10b	-2.16580191404587	2.4753662851842	-0.42969769317936	1.39603263001105	3954	Toll10b Up	Toll10b Up	6.74927825554658	O44783	Protein sprouty	1000	sty	<ul><li>Inhibitor of tracheal branching that restricts branch budding by antagonizing the BNL-FGF pathway (BNL: branchless, an fgf inducer of branching). Acts as an antagonist of EGFR-mediated signaling in the eye (where it is important for cell determination) midline glia, chordotonal organs, wing and ovarian follicle cells.</ul>
2208	Region3804	chr3L	7155951	7157219	Toll9	Up	None	region 2188	-1.85399691049524	-0.145174847543486	1.8772514016038	-0.349065177228869	Yes	2190	FBgn0265296	chr3L	7161360	7189315	-	Up	Toll9	-1.24407629580784	-0.194701808470755	1.9578172893082	0.120374784430681	4140	Toll9 Up	Toll9 Up	3.835068690912	Q9VS29	Down syndrome cell adhesion molecule-like protein Dscam2	1000	Dscam2	<ul><li>Cell adhesion molecule.</ul>
2270	Region3895	chr3L	8669796	8671796	Time	Down	None	region 2284	1.08889922375725	-2.09271710653137	0.934601130416663	-4.31423135081971	No	2300	FBgn0001168	chr3L	8676250	8678420	+	Down	Time	0.356102882121074	-0.48600189578679	0.178388171073753	-3.62416102547615	4453	Time Down	Time Down	-7.93839237629586	P14003	Protein hairy	1000	h	<ul><li>Pair-rule protein that regulates embryonic segmentation and adult bristle patterning. Transcriptional repressor of genes that require a bHLH protein for their transcription (e.g. ftz).</ul>
2271	Region3895	chr3L	8669796	8671796	Time	Down	None	region 2285	1.08889922375725	-2.09271710653137	0.934601130416663	-4.31423135081971	No	2300	FBgn0001168	chr3L	8676250	8678420	+	Down	Time	0.356102882121074	-0.48600189578679	0.178388171073753	-3.62416102547615	4453	Time Down	Time Down	-7.93839237629586	P14003	Protein hairy	1000	h	<ul><li>Pair-rule protein that regulates embryonic segmentation and adult bristle patterning. Transcriptional repressor of genes that require a bHLH protein for their transcription (e.g. ftz).</ul>
2272	Region3895	chr3L	8669796	8671796	Time	Down	None	region 2286	1.08889922375725	-2.09271710653137	0.934601130416663	-4.31423135081971	No	2300	FBgn0001168	chr3L	8676250	8678420	+	Down	Time	0.356102882121074	-0.48600189578679	0.178388171073753	-3.62416102547615	4453	Time Down	Time Down	-7.93839237629586	P14003	Protein hairy	1000	h	<ul><li>Pair-rule protein that regulates embryonic segmentation and adult bristle patterning. Transcriptional repressor of genes that require a bHLH protein for their transcription (e.g. ftz).</ul>
2273	Region3895	chr3L	8669796	8671796	Time	Down	None	region 2287	1.08889922375725	-2.09271710653137	0.934601130416663	-4.31423135081971	No	2300	FBgn0001168	chr3L	8676250	8678420	+	Down	Time	0.356102882121074	-0.48600189578679	0.178388171073753	-3.62416102547615	4453	Time Down	Time Down	-7.93839237629586	P14003	Protein hairy	1000	h	<ul><li>Pair-rule protein that regulates embryonic segmentation and adult bristle patterning. Transcriptional repressor of genes that require a bHLH protein for their transcription (e.g. ftz).</ul>
2279	Region3903	chr3L	8824532	8824880	Toll9	Up	None	None	1.25191503159603	-6.99666097540459	6.27648611998653	2.31947448567892	No	2305	FBgn0263930	chr3L	8828233	8889315	+	Up	Toll9	-1.66735827067306	-1.13681200060481	3.81840693412581	1.39884515709278	3352	Toll9 Up	Toll9 Up	10.0948930541123	Q24114	Division abnormally delayed protein	1000	dally	<ul><li>Cell surface proteoglycan that bears heparan sulfate. Required for cell division patterning during post-embryonic development of the nervous system.</ul>
2501	Region4389	chr3L	15232644	15233361	Toll9	Up	None	region 2718	0.447725094544896	-5.08991168558102	5.02796260449025	-1.20039890517267	No	2653	FBgn0029114	chr3L	15236121	15240158	+	Up	Toll9	-1.03967525271491	-0.272964586549404	1.78650599137177	-0.716675722242979	2759	Toll9 Up	Toll9 Up	6.81446859586202	Q9V477	Toll-like receptor Tollo	1000	Tollo	<ul><li>Toll-related receptor (PubMed:10973475). Probably specific to larval innate immunity (PubMed:22022271). Involved in the tracheal immune response of larvae to Gram-negative and perhaps Gram-positive bacteria; upon infection it negatively regulates the immune deficiency (Imd) signaling cascade specifically in the respiratory epithelium to prevent the overexpression of antimicrobial peptides (AMP) (PubMed:22022271). Involved in the NF-kappa-B-dependent apoptosis of unfit cells during cell competition (PubMed:25477468). Involved in neuron-specific glycosylation (PubMed:12588858, PubMed:17264077). Positively controls the neuromuscular junction (NMJ) growth in presynaptic motorneurons, probably via the JNK pathway (PubMed:24662564). During development of the peripheral nervous system, may function in the NF-kappa-B (rel) regulatory cascade to repress expression of the neuron-specific genes sc and ase in non-neuronal cells (PubMed:18000549). Promotes heterophilic cell adhesion with 18w in vitro (PubMed:25363762). May have a minor role in leg development (PubMed:21158756). May be involved in determining the proximal cell fate in the wing, possibly by negatively regulating the Dpp signaling pathway.(PubMed:17078066). May also be involved in the Dpp signaling pathway in the eye (PubMed:17078066). Possibly functions with 18w and Toll-6 during convergent extension, to help direct proper planar cell polarity, cell intercalation and axis elongation (PubMed:25363762).</ul>
2504	Region4393	chr3L	15261743	15263107	Toll9	Up	None	None	-0.996337843144057	-2.77724659516086	4.88543071676632	-0.344609869167152	Yes	2653	FBgn0029114	chr3L	15236121	15240158	+	Up	Toll9	-1.03967525271491	-0.272964586549404	1.78650599137177	-0.716675722242979	21584	Toll9 Up	Toll9 Up	6.67193670813809	Q9V477	Toll-like receptor Tollo	1000	Tollo	<ul><li>Toll-related receptor (PubMed:10973475). Probably specific to larval innate immunity (PubMed:22022271). Involved in the tracheal immune response of larvae to Gram-negative and perhaps Gram-positive bacteria; upon infection it negatively regulates the immune deficiency (Imd) signaling cascade specifically in the respiratory epithelium to prevent the overexpression of antimicrobial peptides (AMP) (PubMed:22022271). Involved in the NF-kappa-B-dependent apoptosis of unfit cells during cell competition (PubMed:25477468). Involved in neuron-specific glycosylation (PubMed:12588858, PubMed:17264077). Positively controls the neuromuscular junction (NMJ) growth in presynaptic motorneurons, probably via the JNK pathway (PubMed:24662564). During development of the peripheral nervous system, may function in the NF-kappa-B (rel) regulatory cascade to repress expression of the neuron-specific genes sc and ase in non-neuronal cells (PubMed:18000549). Promotes heterophilic cell adhesion with 18w in vitro (PubMed:25363762). May have a minor role in leg development (PubMed:21158756). May be involved in determining the proximal cell fate in the wing, possibly by negatively regulating the Dpp signaling pathway.(PubMed:17078066). May also be involved in the Dpp signaling pathway in the eye (PubMed:17078066). Possibly functions with 18w and Toll-6 during convergent extension, to help direct proper planar cell polarity, cell intercalation and axis elongation (PubMed:25363762).</ul>
2660	Region4687	chr3L	19170377	19170890	Gd7	Down	None	None	-1.71136353341561	-0.120387741969563	1.92518715258126	0.777564025043809	Yes	2882	FBgn0016797	chr3L	19143869	19146286	-	Down	Gd7	-1.25932041167341	0.353743443774677	1.23060841702086	0.544491548770071	24090	Gd7 Down	Gd7 Down	-2.97068394508902	Q9VVX3	Frizzled-2	1000	fz2	<ul><li>Receptor for Wnt proteins. Most of frizzled receptors are coupled to the beta-catenin canonical signaling pathway, which leads to the activation of disheveled proteins, inhibition of GSK-3 kinase, nuclear accumulation of beta-catenin and activation of Wnt target genes. A second signaling pathway involving PKC and calcium fluxes has been seen for some family members, but it is not yet clear if it represents a distinct pathway or if it can be integrated in the canonical pathway, as PKC seems to be required for Wnt-mediated inactivation of GSK-3 kinase. Both pathways seem to involve interactions with G-proteins. Required to coordinate the cytoskeletons of epidermal cells to produce a parallel array of cuticular hairs and bristles.</ul>
2670	Region4706	chr3L	19562102	19563502	Toll10b	Down	None	None	3.56709176533684	-7.6382376704229	4.74859064765592	-0.882726139813838	No	2902	FBgn0005564	chr3L	19568624	19574695	-	Down	Toll10b	0.723878345624769	-1.0226454121998	0.409961147050753	0.0181986481681588	5121	Toll10b Down	Toll10b Down	-8.6608830826227	P17971	Potassium voltage-gated channel protein Shal	1000	Shal	<ul><li>Mediates the voltage-dependent potassium ion permeability of excitable membranes. Assuming opened or closed conformations in response to the voltage difference across the membrane, the protein forms a potassium-selective channel through which potassium ions may pass in accordance with their electrochemical gradient. May play a role in the nervous system and in the regulation of beating frequency in pacemaker cells.</ul>
2671	Region4706	chr3L	19562102	19563502	Toll10b	Down	None	None	3.29284477915399	-8.55117482477827	6.0217453222198	-0.882726139813838	No	2902	FBgn0005564	chr3L	19568624	19574695	-	Down	Toll10b	0.723878345624769	-1.0226454121998	0.409961147050753	0.0181986481681588	5121	Toll10b Down	Toll10b Down	-9.57382023697807	P17971	Potassium voltage-gated channel protein Shal	1000	Shal	<ul><li>Mediates the voltage-dependent potassium ion permeability of excitable membranes. Assuming opened or closed conformations in response to the voltage difference across the membrane, the protein forms a potassium-selective channel through which potassium ions may pass in accordance with their electrochemical gradient. May play a role in the nervous system and in the regulation of beating frequency in pacemaker cells.</ul>
2672	Region4707	chr3L	19563882	19565001	Toll10b	Down	None	None	2.66170340377265	-8.07384107407065	6.27823030452822	-0.889691539683763	No	2902	FBgn0005564	chr3L	19568624	19574695	-	Down	Toll10b	0.723878345624769	-1.0226454121998	0.409961147050753	0.0181986481681588	3622	Toll10b Down	Toll10b Down	-9.09648648627045	P17971	Potassium voltage-gated channel protein Shal	1000	Shal	<ul><li>Mediates the voltage-dependent potassium ion permeability of excitable membranes. Assuming opened or closed conformations in response to the voltage difference across the membrane, the protein forms a potassium-selective channel through which potassium ions may pass in accordance with their electrochemical gradient. May play a role in the nervous system and in the regulation of beating frequency in pacemaker cells.</ul>
2899	Region5209	chr3R	5038686	5039610	Toll10b	Down	None	None	3.99086182206231	-5.08511394384861	1.40729979486935	-1.49165391121741	No	60	FBgn0010313	chr3R	5084376	5086025	-	Down	Toll10b	0.557168791073437	-0.68317838990728	0.173782801596169	-0.358989136898017	44765	Toll10b Down	Toll10b Down	-5.76829233375589	P41046	Centrosomal and chromosomal factor	1000	corto	<ul><li>Essential protein required for proper condensation of mitotic chromosomes and progression through mitosis (PubMed:9463384). Binds to specific polytene chromosome sites, many of which are shared with the posterior sex combs (Psc) protein (PubMed:9463384). Involved in maintaining Abd-B repression outside its normal expression domain (PubMed:18667003, PubMed:18286205).</ul>
2900	Region5209	chr3R	5038686	5039610	Toll10b	Down	None	None	3.44784790858981	-4.61233793044968	1.37156783687984	-1.49165391121741	No	60	FBgn0010313	chr3R	5084376	5086025	-	Down	Toll10b	0.557168791073437	-0.68317838990728	0.173782801596169	-0.358989136898017	44765	Toll10b Down	Toll10b Down	-5.29551632035696	P41046	Centrosomal and chromosomal factor	1000	corto	<ul><li>Essential protein required for proper condensation of mitotic chromosomes and progression through mitosis (PubMed:9463384). Binds to specific polytene chromosome sites, many of which are shared with the posterior sex combs (Psc) protein (PubMed:9463384). Involved in maintaining Abd-B repression outside its normal expression domain (PubMed:18667003, PubMed:18286205).</ul>
2906	Region5220	chr3R	5089384	5090896	Toll10b	Down	None	None	5.36495896065563	-5.63865277969422	0.307847830825326	-0.358387226505774	No	60	FBgn0010313	chr3R	5084376	5086025	-	Down	Toll10b	0.557168791073437	-0.68317838990728	0.173782801596169	-0.358989136898017	3358	Toll10b Down	Toll10b Down	-6.3218311696015	P41046	Centrosomal and chromosomal factor	1000	corto	<ul><li>Essential protein required for proper condensation of mitotic chromosomes and progression through mitosis (PubMed:9463384). Binds to specific polytene chromosome sites, many of which are shared with the posterior sex combs (Psc) protein (PubMed:9463384). Involved in maintaining Abd-B repression outside its normal expression domain (PubMed:18667003, PubMed:18286205).</ul>
2907	Region5220	chr3R	5089384	5090896	Toll10b	Down	None	None	6.45591624117526	-5.43337178395607	-0.915392422823231	-0.358387226505774	No	60	FBgn0010313	chr3R	5084376	5086025	-	Down	Toll10b	0.557168791073437	-0.68317838990728	0.173782801596169	-0.358989136898017	3358	Toll10b Down	Toll10b Down	-6.11655017386335	P41046	Centrosomal and chromosomal factor	1000	corto	<ul><li>Essential protein required for proper condensation of mitotic chromosomes and progression through mitosis (PubMed:9463384). Binds to specific polytene chromosome sites, many of which are shared with the posterior sex combs (Psc) protein (PubMed:9463384). Involved in maintaining Abd-B repression outside its normal expression domain (PubMed:18667003, PubMed:18286205).</ul>
3151	Region5692	chr3R	10626236	10627104	Toll9	Up	region 609	None	-3.2969848455173	-1.34503272749156	4.66118679758635	-0.212762913604231	No	442	FBgn0001235	chr3R	10511380	10612999	-	Up	Toll9	-0.842650203903876	-0.718632311901306	2.12627856130649	-0.549254500865341	13236	Toll9 Up	Toll9 Up	6.78746535889284	O46339	Homeobox protein homothorax	1000	hth	<ul><li>All isoforms are required for patterning of the embryonic cuticle. Acts with exd to delimit the eye field and prevent inappropriate eye development. Isoforms that carry the homeodomain are required for proper localization of chordotonal organs within the peripheral nervous system and antennal identity; required to activate antennal-specific genes, such as sal and to repress the leg-like expression of dac. Necessary for the nuclear localization of the essential HOX cofactor, extradenticle (exd). Both necessary and sufficient for inner photoreceptors to adopt the polarization-sensitive 'dorsal rim area' (DRA) of the eye fate instead of the color-sensitive default state. This occurs by increasing rhabdomere size and uncoupling R7-R8 communication to allow both cells to express the same opsin rather than different ones as required for color vision.</ul>
3152	Region5692	chr3R	10626236	10627104	Toll9	Up	region 609	None	-3.12531424860335	-0.964560518468477	4.07836200829743	-0.212762913604231	No	442	FBgn0001235	chr3R	10511380	10612999	-	Up	Toll9	-0.842650203903876	-0.718632311901306	2.12627856130649	-0.549254500865341	13236	Toll9 Up	Toll9 Up	6.20464056960392	O46339	Homeobox protein homothorax	1000	hth	<ul><li>All isoforms are required for patterning of the embryonic cuticle. Acts with exd to delimit the eye field and prevent inappropriate eye development. Isoforms that carry the homeodomain are required for proper localization of chordotonal organs within the peripheral nervous system and antennal identity; required to activate antennal-specific genes, such as sal and to repress the leg-like expression of dac. Necessary for the nuclear localization of the essential HOX cofactor, extradenticle (exd). Both necessary and sufficient for inner photoreceptors to adopt the polarization-sensitive 'dorsal rim area' (DRA) of the eye fate instead of the color-sensitive default state. This occurs by increasing rhabdomere size and uncoupling R7-R8 communication to allow both cells to express the same opsin rather than different ones as required for color vision.</ul>
3420	Region6184	chr3R	16848469	16849052	Toll9	Up	None	region 4184	-0.386334133036562	-2.94845711211573	3.05824173502504	-1.3091383291553	No	855	FBgn0000014	chr3R	16809690	16828003	-	Up	Toll9	-1.06135825709945	-0.410489233112761	2.00355090983064	0.289421049290226	20465	Toll9 Up	Toll9 Up	5.06179264485568	P29555	Homeobox protein abdominal-A	1000	abd-A	<ul><li>Sequence-specific transcription factor which is part of a developmental regulatory system that provides cells with specific positional identities on the anterior-posterior axis. Required for segmental identity of the second through eighth abdominal segments. Once a pattern of abd-A expression is turned on in a given parasegment, it remains on the more posterior parasegment, so that the complex pattern of expression is built up in the successive parasegments. Appears to repress expression of Ubx whenever they appear in the same cell, but abd-A is repressed by Abd-B only in the eight and ninth abdominal segments.</ul>
3421	Region6184	chr3R	16848469	16849052	Toll9	Up	None	region 4185	-0.386334133036562	-2.94845711211573	3.05824173502504	-1.3091383291553	No	855	FBgn0000014	chr3R	16809690	16828003	-	Up	Toll9	-1.06135825709945	-0.410489233112761	2.00355090983064	0.289421049290226	20465	Toll9 Up	Toll9 Up	5.06179264485568	P29555	Homeobox protein abdominal-A	1000	abd-A	<ul><li>Sequence-specific transcription factor which is part of a developmental regulatory system that provides cells with specific positional identities on the anterior-posterior axis. Required for segmental identity of the second through eighth abdominal segments. Once a pattern of abd-A expression is turned on in a given parasegment, it remains on the more posterior parasegment, so that the complex pattern of expression is built up in the successive parasegments. Appears to repress expression of Ubx whenever they appear in the same cell, but abd-A is repressed by Abd-B only in the eight and ninth abdominal segments.</ul>
3422	Region6184	chr3R	16848469	16849052	Toll9	Up	None	region 4186	-0.386334133036562	-2.94845711211573	3.05824173502504	-1.3091383291553	No	855	FBgn0000014	chr3R	16809690	16828003	-	Up	Toll9	-1.06135825709945	-0.410489233112761	2.00355090983064	0.289421049290226	20465	Toll9 Up	Toll9 Up	5.06179264485568	P29555	Homeobox protein abdominal-A	1000	abd-A	<ul><li>Sequence-specific transcription factor which is part of a developmental regulatory system that provides cells with specific positional identities on the anterior-posterior axis. Required for segmental identity of the second through eighth abdominal segments. Once a pattern of abd-A expression is turned on in a given parasegment, it remains on the more posterior parasegment, so that the complex pattern of expression is built up in the successive parasegments. Appears to repress expression of Ubx whenever they appear in the same cell, but abd-A is repressed by Abd-B only in the eight and ninth abdominal segments.</ul>
